Q2	x	z	ALL_lower	ALL	ALL_upper
1.049900000000000055e+00	3.162299999999999833e-03	5.000000000000000000e-01	-2.087900000000000172e-02	-1.051300000000000021e-03	8.897800000000000847e-03
1.866900000000000004e+00	3.162299999999999833e-03	5.000000000000000000e-01	-1.209000000000000005e-02	-2.001199999999999854e-03	1.166900000000000055e-02
3.319900000000000073e+00	3.162299999999999833e-03	5.000000000000000000e-01	-1.017999999999999981e-02	7.749200000000000142e-04	1.089500000000000017e-02
5.903800000000000381e+00	3.162299999999999833e-03	5.000000000000000000e-01	-8.938599999999999671e-03	2.060600000000000105e-03	1.089599999999999944e-02
1.049900000000000055e+01	3.162299999999999833e-03	5.000000000000000000e-01	-8.873900000000000537e-03	3.548100000000000212e-03	1.089500000000000017e-02
1.866900000000000048e+01	3.162299999999999833e-03	5.000000000000000000e-01	-8.927600000000000813e-03	4.391800000000000391e-03	1.091199999999999982e-02
3.319899999999999807e+01	3.162299999999999833e-03	5.000000000000000000e-01	-8.806599999999999498e-03	5.067699999999999635e-03	1.095899999999999999e-02
5.903799999999999670e+01	3.162299999999999833e-03	5.000000000000000000e-01	-8.567599999999999869e-03	5.633799999999999572e-03	1.103499999999999967e-02
1.049899999999999949e+02	3.162299999999999833e-03	5.000000000000000000e-01	-8.243900000000000186e-03	6.125900000000000095e-03	1.114399999999999939e-02
1.866899999999999977e+02	3.162299999999999833e-03	5.000000000000000000e-01	-7.880099999999999258e-03	6.554100000000000203e-03	1.124900000000000032e-02
3.319900000000000091e+02	3.162299999999999833e-03	5.000000000000000000e-01	-7.488400000000000091e-03	6.939599999999999762e-03	1.136099999999999957e-02
5.903799999999999955e+02	3.162299999999999833e-03	5.000000000000000000e-01	-7.081900000000000348e-03	7.298100000000000073e-03	1.149700000000000027e-02
1.049900000000000091e+03	3.162299999999999833e-03	5.000000000000000000e-01	-6.673799999999999698e-03	7.622300000000000256e-03	1.163499999999999951e-02
1.866900000000000091e+03	3.162299999999999833e-03	5.000000000000000000e-01	-6.263300000000000291e-03	7.930700000000000596e-03	1.178399999999999934e-02
3.319900000000000091e+03	3.162299999999999833e-03	5.000000000000000000e-01	-5.861500000000000390e-03	8.213899999999999674e-03	1.193199999999999990e-02
5.903800000000000182e+03	3.162299999999999833e-03	5.000000000000000000e-01	-5.463599999999999880e-03	8.486000000000000487e-03	1.220300000000000031e-02
1.000000000000000000e+00	3.162299999999999833e-03	5.500000000000000444e-01	-2.329099999999999920e-02	-2.055500000000000035e-03	7.987100000000000449e-03
1.049900000000000055e+00	3.162299999999999833e-03	5.500000000000000444e-01	-2.134199999999999986e-02	-1.261799999999999988e-03	8.602900000000000130e-03
1.866900000000000004e+00	3.162299999999999833e-03	5.500000000000000444e-01	-1.284399999999999951e-02	-2.406099999999999992e-03	1.184299999999999936e-02
3.319900000000000073e+00	3.162299999999999833e-03	5.500000000000000444e-01	-1.032600000000000011e-02	4.838399999999999754e-04	1.116600000000000058e-02
5.903800000000000381e+00	3.162299999999999833e-03	5.500000000000000444e-01	-8.986600000000000837e-03	1.638300000000000086e-03	1.123399999999999919e-02
1.049900000000000055e+01	3.162299999999999833e-03	5.500000000000000444e-01	-8.635699999999999626e-03	3.490099999999999886e-03	1.128200000000000036e-02
1.866900000000000048e+01	3.162299999999999833e-03	5.500000000000000444e-01	-8.635900000000000173e-03	4.425600000000000020e-03	1.133200000000000006e-02
3.319899999999999807e+01	3.162299999999999833e-03	5.500000000000000444e-01	-8.473800000000000082e-03	5.178600000000000217e-03	1.140700000000000047e-02
5.903799999999999670e+01	3.162299999999999833e-03	5.500000000000000444e-01	-8.193799999999999348e-03	5.809500000000000428e-03	1.150499999999999960e-02
1.049899999999999949e+02	3.162299999999999833e-03	5.500000000000000444e-01	-7.835800000000000404e-03	6.356299999999999624e-03	1.162099999999999939e-02
1.866899999999999977e+02	3.162299999999999833e-03	5.500000000000000444e-01	-7.442700000000000010e-03	6.835400000000000156e-03	1.175299999999999956e-02
3.319900000000000091e+02	3.162299999999999833e-03	5.500000000000000444e-01	-7.028600000000000299e-03	7.258500000000000195e-03	1.188099999999999920e-02
5.903799999999999955e+02	3.162299999999999833e-03	5.500000000000000444e-01	-6.601600000000000003e-03	7.650699999999999862e-03	1.202899999999999976e-02
1.049900000000000091e+03	3.162299999999999833e-03	5.500000000000000444e-01	-6.168899999999999731e-03	8.010899999999999618e-03	1.218200000000000012e-02
1.866900000000000091e+03	3.162299999999999833e-03	5.500000000000000444e-01	-5.745300000000000060e-03	8.342000000000000456e-03	1.233700000000000074e-02
3.319900000000000091e+03	3.162299999999999833e-03	5.500000000000000444e-01	-5.322000000000000342e-03	8.656600000000000406e-03	1.250099999999999996e-02
5.903800000000000182e+03	3.162299999999999833e-03	5.500000000000000444e-01	-4.909499999999999802e-03	8.952299999999999841e-03	1.272700000000000047e-02
1.000000000000000000e+00	3.162299999999999833e-03	5.999999999999999778e-01	-2.416599999999999998e-02	-2.741899999999999806e-03	7.834199999999999497e-03
1.049900000000000055e+00	3.162299999999999833e-03	5.999999999999999778e-01	-2.228199999999999972e-02	-1.921399999999999974e-03	8.063300000000000675e-03
1.866900000000000004e+00	3.162299999999999833e-03	5.999999999999999778e-01	-1.317800000000000048e-02	-2.884199999999999958e-03	1.194100000000000023e-02
3.319900000000000073e+00	3.162299999999999833e-03	5.999999999999999778e-01	-1.048999999999999932e-02	2.208599999999999962e-04	1.137699999999999996e-02
5.903800000000000381e+00	3.162299999999999833e-03	5.999999999999999778e-01	-8.986900000000000791e-03	1.674200000000000037e-03	1.153400000000000085e-02
1.049900000000000055e+01	3.162299999999999833e-03	5.999999999999999778e-01	-8.361800000000000829e-03	3.547799999999999825e-03	1.164399999999999984e-02
1.866900000000000048e+01	3.162299999999999833e-03	5.999999999999999778e-01	-8.297300000000000508e-03	4.589199999999999877e-03	1.173599999999999990e-02
3.319899999999999807e+01	3.162299999999999833e-03	5.999999999999999778e-01	-8.072400000000000408e-03	5.433000000000000329e-03	1.185100000000000042e-02
5.903799999999999670e+01	3.162299999999999833e-03	5.999999999999999778e-01	-7.737199999999999633e-03	6.141800000000000211e-03	1.198300000000000060e-02
1.049899999999999949e+02	3.162299999999999833e-03	5.999999999999999778e-01	-7.343800000000000154e-03	6.744700000000000174e-03	1.212500000000000036e-02
1.866899999999999977e+02	3.162299999999999833e-03	5.999999999999999778e-01	-6.910600000000000250e-03	7.274599999999999990e-03	1.227600000000000045e-02
3.319900000000000091e+02	3.162299999999999833e-03	5.999999999999999778e-01	-6.467200000000000205e-03	7.741299999999999570e-03	1.243000000000000008e-02
5.903799999999999955e+02	3.162299999999999833e-03	5.999999999999999778e-01	-6.011500000000000350e-03	8.170699999999999491e-03	1.259700000000000056e-02
1.049900000000000091e+03	3.162299999999999833e-03	5.999999999999999778e-01	-5.558200000000000120e-03	8.561600000000000807e-03	1.276700000000000057e-02
1.866900000000000091e+03	3.162299999999999833e-03	5.999999999999999778e-01	-5.107900000000000287e-03	8.925900000000000500e-03	1.294200000000000038e-02
3.319900000000000091e+03	3.162299999999999833e-03	5.999999999999999778e-01	-4.665599999999999782e-03	9.265799999999999384e-03	1.311999999999999972e-02
5.903800000000000182e+03	3.162299999999999833e-03	5.999999999999999778e-01	-4.232500000000000151e-03	9.723400000000000098e-03	1.348099999999999993e-02
1.000000000000000000e+00	3.162299999999999833e-03	6.500000000000000222e-01	-2.468899999999999914e-02	-3.169100000000000215e-03	7.734300000000000376e-03
1.049900000000000055e+00	3.162299999999999833e-03	6.500000000000000222e-01	-2.275500000000000092e-02	-2.294899999999999891e-03	7.972099999999999326e-03
1.866900000000000004e+00	3.162299999999999833e-03	6.500000000000000222e-01	-1.322800000000000017e-02	-2.959999999999999958e-03	1.208200000000000073e-02
3.319900000000000073e+00	3.162299999999999833e-03	6.500000000000000222e-01	-1.031800000000000078e-02	3.710499999999999931e-04	1.165199999999999916e-02
5.903800000000000381e+00	3.162299999999999833e-03	6.500000000000000222e-01	-8.664500000000000327e-03	2.008900000000000095e-03	1.191700000000000051e-02
1.049900000000000055e+01	3.162299999999999833e-03	6.500000000000000222e-01	-7.827900000000000483e-03	4.013599999999999980e-03	1.210199999999999991e-02
1.866900000000000048e+01	3.162299999999999833e-03	6.500000000000000222e-01	-7.683399999999999952e-03	5.164300000000000140e-03	1.226099999999999933e-02
3.319899999999999807e+01	3.162299999999999833e-03	6.500000000000000222e-01	-7.393900000000000125e-03	6.086399999999999623e-03	1.242599999999999955e-02
5.903799999999999670e+01	3.162299999999999833e-03	6.500000000000000222e-01	-7.017500000000000300e-03	6.848599999999999827e-03	1.259599999999999956e-02
1.049899999999999949e+02	3.162299999999999833e-03	6.500000000000000222e-01	-6.576900000000000107e-03	7.504900000000000113e-03	1.277599999999999916e-02
1.866899999999999977e+02	3.162299999999999833e-03	6.500000000000000222e-01	-6.109100000000000120e-03	8.075300000000000533e-03	1.295699999999999977e-02
3.319900000000000091e+02	3.162299999999999833e-03	6.500000000000000222e-01	-5.624399999999999886e-03	8.649900000000000297e-03	1.315500000000000003e-02
5.903799999999999955e+02	3.162299999999999833e-03	6.500000000000000222e-01	-5.143100000000000276e-03	9.043999999999999956e-03	1.341000000000000004e-02
1.049900000000000091e+03	3.162299999999999833e-03	6.500000000000000222e-01	-4.662499999999999978e-03	9.465200000000000002e-03	1.359999999999999924e-02
1.866900000000000091e+03	3.162299999999999833e-03	6.500000000000000222e-01	-4.190799999999999734e-03	9.925700000000000842e-03	1.384999999999999946e-02
3.319900000000000091e+03	3.162299999999999833e-03	6.500000000000000222e-01	-3.727100000000000118e-03	1.044199999999999989e-02	1.413299999999999973e-02
5.903800000000000182e+03	3.162299999999999833e-03	6.500000000000000222e-01	-3.272900000000000028e-03	1.091600000000000036e-02	1.436300000000000077e-02
1.000000000000000000e+00	3.162299999999999833e-03	6.999999999999999556e-01	-2.384700000000000014e-02	-2.452000000000000186e-03	7.797100000000000385e-03
1.049900000000000055e+00	3.162299999999999833e-03	6.999999999999999556e-01	-2.188899999999999874e-02	-1.551000000000000078e-03	8.046599999999999239e-03
1.866900000000000004e+00	3.162299999999999833e-03	6.999999999999999556e-01	-1.257100000000000058e-02	-2.184600000000000083e-03	1.245600000000000006e-02
3.319900000000000073e+00	3.162299999999999833e-03	6.999999999999999556e-01	-9.534499999999999573e-03	1.304899999999999897e-03	1.217200000000000053e-02
5.903800000000000381e+00	3.162299999999999833e-03	6.999999999999999556e-01	-7.755500000000000241e-03	3.367999999999999900e-03	1.256499999999999978e-02
1.049900000000000055e+01	3.162299999999999833e-03	6.999999999999999556e-01	-6.793999999999999692e-03	5.183100000000000381e-03	1.285099999999999958e-02
1.866900000000000048e+01	3.162299999999999833e-03	6.999999999999999556e-01	-6.580500000000000412e-03	6.384800000000000371e-03	1.307299999999999955e-02
3.319899999999999807e+01	3.162299999999999833e-03	6.999999999999999556e-01	-6.232900000000000419e-03	7.356699999999999871e-03	1.329900000000000006e-02
5.903799999999999670e+01	3.162299999999999833e-03	6.999999999999999556e-01	-5.799399999999999694e-03	8.163899999999999976e-03	1.352300000000000030e-02
1.049899999999999949e+02	3.162299999999999833e-03	6.999999999999999556e-01	-5.328000000000000271e-03	8.848099999999999368e-03	1.374500000000000027e-02
1.866899999999999977e+02	3.162299999999999833e-03	6.999999999999999556e-01	-4.827599999999999600e-03	9.446500000000000036e-03	1.396599999999999925e-02
3.319900000000000091e+02	3.162299999999999833e-03	6.999999999999999556e-01	-4.315199999999999939e-03	1.014100000000000071e-02	1.418799999999999922e-02
5.903799999999999955e+02	3.162299999999999833e-03	6.999999999999999556e-01	-3.811000000000000151e-03	1.064299999999999968e-02	1.466300000000000069e-02
1.049900000000000091e+03	3.162299999999999833e-03	6.999999999999999556e-01	-3.304300000000000032e-03	1.118899999999999929e-02	1.499400000000000038e-02
1.866900000000000091e+03	3.162299999999999833e-03	6.999999999999999556e-01	-2.815499999999999860e-03	1.174399999999999923e-02	1.518199999999999932e-02
3.319900000000000091e+03	3.162299999999999833e-03	6.999999999999999556e-01	-2.334000000000000137e-03	1.225500000000000027e-02	1.537900000000000031e-02
5.903800000000000182e+03	3.162299999999999833e-03	6.999999999999999556e-01	-1.861900000000000100e-03	1.272700000000000047e-02	1.558200000000000036e-02
1.000000000000000000e+00	3.162299999999999833e-03	7.500000000000000000e-01	-2.057000000000000148e-02	2.044399999999999874e-04	9.418199999999999836e-03
1.049900000000000055e+00	3.162299999999999833e-03	7.500000000000000000e-01	-1.870700000000000141e-02	1.070200000000000101e-03	1.102000000000000028e-02
1.866900000000000004e+00	3.162299999999999833e-03	7.500000000000000000e-01	-1.089299999999999990e-02	-1.195099999999999993e-04	1.325400000000000016e-02
3.319900000000000073e+00	3.162299999999999833e-03	7.500000000000000000e-01	-7.872699999999999837e-03	3.336200000000000103e-03	1.312499999999999951e-02
5.903800000000000381e+00	3.162299999999999833e-03	7.500000000000000000e-01	-6.007700000000000366e-03	5.655900000000000163e-03	1.367400000000000039e-02
1.049900000000000055e+01	3.162299999999999833e-03	7.500000000000000000e-01	-5.006000000000000033e-03	7.296600000000000308e-03	1.406899999999999991e-02
1.866900000000000048e+01	3.162299999999999833e-03	7.500000000000000000e-01	-4.737299999999999844e-03	8.506500000000000172e-03	1.437399999999999962e-02
3.319899999999999807e+01	3.162299999999999833e-03	7.500000000000000000e-01	-4.355200000000000043e-03	9.479299999999999532e-03	1.466199999999999969e-02
5.903799999999999670e+01	3.162299999999999833e-03	7.500000000000000000e-01	-3.897600000000000196e-03	1.028699999999999927e-02	1.494000000000000015e-02
1.049899999999999949e+02	3.162299999999999833e-03	7.500000000000000000e-01	-3.398099999999999819e-03	1.106399999999999918e-02	1.536399999999999919e-02
1.866899999999999977e+02	3.162299999999999833e-03	7.500000000000000000e-01	-2.883300000000000099e-03	1.192000000000000004e-02	1.615499999999999922e-02
3.319900000000000091e+02	3.162299999999999833e-03	7.500000000000000000e-01	-2.356599999999999927e-03	1.266199999999999964e-02	1.661800000000000083e-02
5.903799999999999955e+02	3.162299999999999833e-03	7.500000000000000000e-01	-1.843400000000000030e-03	1.307299999999999955e-02	1.680999999999999855e-02
1.049900000000000091e+03	3.162299999999999833e-03	7.500000000000000000e-01	-1.329499999999999953e-03	1.353700000000000042e-02	1.701499999999999888e-02
1.866900000000000091e+03	3.162299999999999833e-03	7.500000000000000000e-01	-8.242300000000000147e-04	1.403700000000000087e-02	1.722699999999999926e-02
3.319900000000000091e+03	3.162299999999999833e-03	7.500000000000000000e-01	-3.353900000000000262e-04	1.449600000000000020e-02	1.743700000000000111e-02
5.903800000000000182e+03	3.162299999999999833e-03	7.500000000000000000e-01	1.401800000000000030e-04	1.492300000000000050e-02	1.764999999999999902e-02
1.000000000000000000e+00	3.162299999999999833e-03	8.000000000000000444e-01	-1.516699999999999993e-02	5.684299999999999770e-03	1.568999999999999909e-02
1.049900000000000055e+00	3.162299999999999833e-03	8.000000000000000444e-01	-1.433399999999999952e-02	6.400799999999999892e-03	1.676400000000000112e-02
1.866900000000000004e+00	3.162299999999999833e-03	8.000000000000000444e-01	-6.303200000000000122e-03	3.642199999999999951e-03	1.465600000000000062e-02
3.319900000000000073e+00	3.162299999999999833e-03	8.000000000000000444e-01	-3.172799999999999926e-03	6.770700000000000156e-03	1.468299999999999987e-02
5.903800000000000381e+00	3.162299999999999833e-03	8.000000000000000444e-01	-3.226000000000000135e-03	9.014199999999999990e-03	1.540900000000000082e-02
1.049900000000000055e+01	3.162299999999999833e-03	8.000000000000000444e-01	-2.274899999999999839e-03	1.056999999999999953e-02	1.591499999999999859e-02
1.866900000000000048e+01	3.162299999999999833e-03	8.000000000000000444e-01	-2.003800000000000026e-03	1.196000000000000014e-02	1.672999999999999834e-02
3.319899999999999807e+01	3.162299999999999833e-03	8.000000000000000444e-01	-1.613099999999999907e-03	1.329600000000000053e-02	1.756699999999999928e-02
5.903799999999999670e+01	3.162299999999999833e-03	8.000000000000000444e-01	-1.164700000000000067e-03	1.434000000000000032e-02	1.861000000000000154e-02
1.049899999999999949e+02	3.162299999999999833e-03	8.000000000000000444e-01	-6.764499999999999897e-04	1.518700000000000085e-02	1.897000000000000075e-02
1.866899999999999977e+02	3.162299999999999833e-03	8.000000000000000444e-01	-1.755399999999999897e-04	1.584100000000000091e-02	1.915000000000000036e-02
3.319900000000000091e+02	3.162299999999999833e-03	8.000000000000000444e-01	3.291599999999999995e-04	1.612200000000000091e-02	1.933400000000000049e-02
5.903799999999999955e+02	3.162299999999999833e-03	8.000000000000000444e-01	8.363199999999999888e-04	1.639399999999999885e-02	1.953299999999999828e-02
1.049900000000000091e+03	3.162299999999999833e-03	8.000000000000000444e-01	1.337099999999999921e-03	1.665099999999999913e-02	1.973600000000000007e-02
1.866900000000000091e+03	3.162299999999999833e-03	8.000000000000000444e-01	1.825699999999999979e-03	1.699700000000000169e-02	1.994200000000000139e-02
3.319900000000000091e+03	3.162299999999999833e-03	8.000000000000000444e-01	2.305800000000000211e-03	1.742000000000000146e-02	2.018500000000000155e-02
5.903800000000000182e+03	3.162299999999999833e-03	8.000000000000000444e-01	2.771399999999999818e-03	1.781200000000000144e-02	2.042700000000000071e-02
1.000000000000000000e+00	4.217000000000000262e-03	2.000000000000000111e-01	-1.591100000000000153e-02	-1.601299999999999946e-03	1.415199999999999965e-02
1.049900000000000055e+00	4.217000000000000262e-03	2.000000000000000111e-01	-1.462399999999999985e-02	-2.027900000000000015e-03	1.393199999999999994e-02
1.866900000000000004e+00	4.217000000000000262e-03	2.000000000000000111e-01	-1.059000000000000045e-02	7.942700000000000237e-04	1.136799999999999963e-02
3.319900000000000073e+00	4.217000000000000262e-03	2.000000000000000111e-01	-9.835500000000000492e-03	2.749000000000000141e-03	1.080899999999999916e-02
5.903800000000000381e+00	4.217000000000000262e-03	2.000000000000000111e-01	-1.081900000000000049e-02	4.181800000000000274e-03	1.074199999999999981e-02
1.049900000000000055e+01	4.217000000000000262e-03	2.000000000000000111e-01	-1.098599999999999924e-02	5.106699999999999608e-03	1.045100000000000022e-02
1.866900000000000048e+01	4.217000000000000262e-03	2.000000000000000111e-01	-1.078400000000000018e-02	5.724899999999999781e-03	1.029000000000000054e-02
3.319899999999999807e+01	4.217000000000000262e-03	2.000000000000000111e-01	-1.045100000000000022e-02	6.198399999999999743e-03	1.035200000000000009e-02
5.903799999999999670e+01	4.217000000000000262e-03	2.000000000000000111e-01	-1.003199999999999925e-02	6.601000000000000097e-03	1.055000000000000035e-02
1.049899999999999949e+02	4.217000000000000262e-03	2.000000000000000111e-01	-9.556600000000000164e-03	7.204300000000000287e-03	1.089599999999999944e-02
1.866899999999999977e+02	4.217000000000000262e-03	2.000000000000000111e-01	-9.051800000000000471e-03	7.588700000000000306e-03	1.137499999999999969e-02
3.319900000000000091e+02	4.217000000000000262e-03	2.000000000000000111e-01	-8.533600000000000560e-03	7.917300000000000379e-03	1.178500000000000034e-02
5.903799999999999955e+02	4.217000000000000262e-03	2.000000000000000111e-01	-8.009499999999999259e-03	8.226400000000000032e-03	1.199099999999999992e-02
1.049900000000000091e+03	4.217000000000000262e-03	2.000000000000000111e-01	-7.496899999999999918e-03	8.507100000000000078e-03	1.216599999999999973e-02
1.866900000000000091e+03	4.217000000000000262e-03	2.000000000000000111e-01	-6.988399999999999647e-03	8.776199999999999626e-03	1.234900000000000060e-02
3.319900000000000091e+03	4.217000000000000262e-03	2.000000000000000111e-01	-6.487500000000000211e-03	9.035299999999999582e-03	1.253800000000000053e-02
5.903800000000000182e+03	4.217000000000000262e-03	2.000000000000000111e-01	-5.998200000000000406e-03	9.284999999999999851e-03	1.273099999999999926e-02
1.000000000000000000e+00	4.217000000000000262e-03	2.500000000000000000e-01	-2.286699999999999844e-02	-4.285599999999999653e-03	9.098399999999999543e-03
1.049900000000000055e+00	4.217000000000000262e-03	2.500000000000000000e-01	-2.077999999999999986e-02	-3.310599999999999914e-03	1.021599999999999939e-02
1.866900000000000004e+00	4.217000000000000262e-03	2.500000000000000000e-01	-1.127200000000000077e-02	-1.068299999999999892e-03	1.155800000000000056e-02
3.319900000000000073e+00	4.217000000000000262e-03	2.500000000000000000e-01	-1.006400000000000003e-02	1.876199999999999960e-03	1.099100000000000077e-02
5.903800000000000381e+00	4.217000000000000262e-03	2.500000000000000000e-01	-1.073499999999999975e-02	3.647300000000000021e-03	1.105599999999999986e-02
1.049900000000000055e+01	4.217000000000000262e-03	2.500000000000000000e-01	-1.070300000000000071e-02	4.739600000000000063e-03	1.085999999999999986e-02
1.866900000000000048e+01	4.217000000000000262e-03	2.500000000000000000e-01	-1.039200000000000020e-02	5.505000000000000344e-03	1.087399999999999999e-02
3.319899999999999807e+01	4.217000000000000262e-03	2.500000000000000000e-01	-9.979800000000000476e-03	6.112700000000000425e-03	1.097300000000000011e-02
5.903799999999999670e+01	4.217000000000000262e-03	2.500000000000000000e-01	-9.499300000000000452e-03	6.619200000000000431e-03	1.110300000000000002e-02
1.049899999999999949e+02	4.217000000000000262e-03	2.500000000000000000e-01	-8.967599999999999183e-03	7.322000000000000383e-03	1.125499999999999938e-02
1.866899999999999977e+02	4.217000000000000262e-03	2.500000000000000000e-01	-8.415600000000000511e-03	7.873500000000000290e-03	1.166700000000000029e-02
3.319900000000000091e+02	4.217000000000000262e-03	2.500000000000000000e-01	-7.859100000000000807e-03	8.259799999999999434e-03	1.215399999999999987e-02
5.903799999999999955e+02	4.217000000000000262e-03	2.500000000000000000e-01	-7.304699999999999908e-03	8.614699999999999441e-03	1.258100000000000017e-02
1.049900000000000091e+03	4.217000000000000262e-03	2.500000000000000000e-01	-6.761399999999999876e-03	8.940200000000000577e-03	1.288800000000000015e-02
1.866900000000000091e+03	4.217000000000000262e-03	2.500000000000000000e-01	-6.226599999999999670e-03	9.248599999999999183e-03	1.309199999999999947e-02
3.319900000000000091e+03	4.217000000000000262e-03	2.500000000000000000e-01	-5.706199999999999814e-03	9.536299999999999291e-03	1.329400000000000026e-02
5.903800000000000182e+03	4.217000000000000262e-03	2.500000000000000000e-01	-5.217499999999999916e-03	9.814800000000000260e-03	1.350200000000000011e-02
1.000000000000000000e+00	4.217000000000000262e-03	2.999999999999999889e-01	-2.535700000000000107e-02	-4.970300000000000412e-03	8.721599999999999492e-03
1.049900000000000055e+00	4.217000000000000262e-03	2.999999999999999889e-01	-2.297899999999999943e-02	-3.932599999999999638e-03	1.000500000000000000e-02
1.866900000000000004e+00	4.217000000000000262e-03	2.999999999999999889e-01	-1.146600000000000050e-02	-1.117200000000000051e-03	1.257499999999999937e-02
3.319900000000000073e+00	4.217000000000000262e-03	2.999999999999999889e-01	-9.139100000000000695e-03	2.162299999999999812e-03	1.173399999999999964e-02
5.903800000000000381e+00	4.217000000000000262e-03	2.999999999999999889e-01	-9.531200000000000089e-03	4.086900000000000081e-03	1.206199999999999981e-02
1.049900000000000055e+01	4.217000000000000262e-03	2.999999999999999889e-01	-9.537699999999999650e-03	5.318200000000000358e-03	1.188400000000000047e-02
1.866900000000000048e+01	4.217000000000000262e-03	2.999999999999999889e-01	-9.240599999999999856e-03	6.109700000000000027e-03	1.183000000000000024e-02
3.319899999999999807e+01	4.217000000000000262e-03	2.999999999999999889e-01	-8.841399999999999260e-03	6.739700000000000378e-03	1.193299999999999916e-02
5.903799999999999670e+01	4.217000000000000262e-03	2.999999999999999889e-01	-8.371500000000000469e-03	7.261000000000000093e-03	1.206499999999999934e-02
1.049899999999999949e+02	4.217000000000000262e-03	2.999999999999999889e-01	-7.847899999999999668e-03	7.939200000000000423e-03	1.221799999999999969e-02
1.866899999999999977e+02	4.217000000000000262e-03	2.999999999999999889e-01	-7.310600000000000431e-03	8.572099999999999165e-03	1.250599999999999976e-02
3.319900000000000091e+02	4.217000000000000262e-03	2.999999999999999889e-01	-6.750400000000000150e-03	8.984499999999999431e-03	1.301800000000000006e-02
5.903799999999999955e+02	4.217000000000000262e-03	2.999999999999999889e-01	-6.198699999999999696e-03	9.357999999999999999e-03	1.346299999999999927e-02
1.049900000000000091e+03	4.217000000000000262e-03	2.999999999999999889e-01	-5.690399999999999972e-03	9.698999999999999289e-03	1.382500000000000048e-02
1.866900000000000091e+03	4.217000000000000262e-03	2.999999999999999889e-01	-5.212500000000000119e-03	1.002399999999999992e-02	1.403800000000000013e-02
3.319900000000000091e+03	4.217000000000000262e-03	2.999999999999999889e-01	-4.741000000000000422e-03	1.033099999999999991e-02	1.425099999999999978e-02
5.903800000000000182e+03	4.217000000000000262e-03	2.999999999999999889e-01	-4.275400000000000381e-03	1.062500000000000076e-02	1.446799999999999996e-02
1.000000000000000000e+00	4.217000000000000262e-03	3.499999999999999778e-01	-2.499699999999999839e-02	-3.171100000000000047e-03	1.103400000000000040e-02
1.049900000000000055e+00	4.217000000000000262e-03	3.499999999999999778e-01	-2.249900000000000164e-02	-2.103199999999999948e-03	1.226600000000000086e-02
1.866900000000000004e+00	4.217000000000000262e-03	3.499999999999999778e-01	-1.104800000000000053e-02	-2.889500000000000033e-04	1.368399999999999998e-02
3.319900000000000073e+00	4.217000000000000262e-03	3.499999999999999778e-01	-8.364399999999999266e-03	2.964200000000000168e-03	1.271399999999999961e-02
5.903800000000000381e+00	4.217000000000000262e-03	3.499999999999999778e-01	-8.061099999999999863e-03	4.890300000000000202e-03	1.293599999999999958e-02
1.049900000000000055e+01	4.217000000000000262e-03	3.499999999999999778e-01	-8.158300000000000274e-03	6.152399999999999709e-03	1.302099999999999959e-02
1.866900000000000048e+01	4.217000000000000262e-03	3.499999999999999778e-01	-7.920999999999999222e-03	6.981600000000000132e-03	1.288500000000000062e-02
3.319899999999999807e+01	4.217000000000000262e-03	3.499999999999999778e-01	-7.573400000000000097e-03	7.570200000000000019e-03	1.291400000000000013e-02
5.903799999999999670e+01	4.217000000000000262e-03	3.499999999999999778e-01	-7.137100000000000388e-03	8.068900000000000378e-03	1.304400000000000004e-02
1.049899999999999949e+02	4.217000000000000262e-03	3.499999999999999778e-01	-6.640599999999999975e-03	8.677600000000000591e-03	1.319500000000000013e-02
1.866899999999999977e+02	4.217000000000000262e-03	3.499999999999999778e-01	-6.155400000000000107e-03	9.332999999999999283e-03	1.348500000000000046e-02
3.319900000000000091e+02	4.217000000000000262e-03	3.499999999999999778e-01	-5.690500000000000246e-03	9.787300000000000513e-03	1.399000000000000070e-02
5.903799999999999955e+02	4.217000000000000262e-03	3.499999999999999778e-01	-5.213399999999999979e-03	1.016799999999999995e-02	1.443499999999999991e-02
1.049900000000000091e+03	4.217000000000000262e-03	3.499999999999999778e-01	-4.730800000000000283e-03	1.052100000000000084e-02	1.477799999999999947e-02
1.866900000000000091e+03	4.217000000000000262e-03	3.499999999999999778e-01	-4.251399999999999797e-03	1.085500000000000007e-02	1.499699999999999991e-02
3.319900000000000091e+03	4.217000000000000262e-03	3.499999999999999778e-01	-3.778899999999999967e-03	1.116800000000000084e-02	1.521400000000000009e-02
5.903800000000000182e+03	4.217000000000000262e-03	3.499999999999999778e-01	-3.311199999999999821e-03	1.146999999999999929e-02	1.543500000000000080e-02
1.000000000000000000e+00	4.217000000000000262e-03	4.000000000000000222e-01	-2.322799999999999865e-02	-5.278499999999999555e-04	1.418600000000000069e-02
1.049900000000000055e+00	4.217000000000000262e-03	4.000000000000000222e-01	-2.079500000000000098e-02	4.063599999999999786e-04	1.513199999999999962e-02
1.866900000000000004e+00	4.217000000000000262e-03	4.000000000000000222e-01	-1.016399999999999942e-02	7.196200000000000253e-04	1.462500000000000085e-02
3.319900000000000073e+00	4.217000000000000262e-03	4.000000000000000222e-01	-7.587100000000000267e-03	3.791999999999999798e-03	1.360100000000000024e-02
5.903800000000000381e+00	4.217000000000000262e-03	4.000000000000000222e-01	-6.724599999999999848e-03	5.647400000000000336e-03	1.370999999999999996e-02
